#       Em_x_ZFC[n.u.]         Em_y_ZFC[n.u.]         Em_z_ZFC[n.u.]         En_x_ZFC[n.u.]         En_y_ZFC[n.u.]         En_z_ZFC[n.u.]
-1.336378468380962e-02  3.647549780150530e-02 -9.992451887895468e-01 -1.837055791629102e-01 -3.915537223219132e-01 -9.016307130528961e-01
 4.565303926469324e-01 -7.850597300691612e-01 -4.186421154319920e-01 -5.510399678857317e-01 -7.755942343508162e-01  3.079099502034042e-01
 4.772175553322197e-01 -8.480294836118395e-01  2.304547673791471e-01  5.517040766751991e-01 -7.764509610442583e-02  8.304178772346490e-01
-7.154031623216394e-01 -6.342344329158918e-01 -2.931637758046777e-01 -8.443821362251989e-01 -4.086174171830186e-01 -3.464832094033544e-01
 6.131186961346975e-01 -5.624460575416840e-02  7.879860460526231e-01 -5.416088011735203e-01  6.547269004305208e-01  5.272500283015876e-01
 3.984354103065642e-01 -1.901551337088913e-01 -8.972682146036343e-01  5.349355523742773e-01  5.186441147846910e-01  6.669724409638161e-01
-1.863700550865382e-02  2.370949986745280e-02 -9.995451573799483e-01 -2.838440152938771e-02  4.348643431773568e-02 -9.986507176085880e-01
 7.178345089897300e-01 -6.753504060212676e-01  1.691610084812167e-01 -2.590132547788137e-01  1.068333626578995e-01  9.599472727562129e-01
-3.681370904224370e-01  2.241926674395964e-01  9.023373706777421e-01 -2.432751087575432e-01  1.425710063425646e-02 -9.698525437098725e-01
-3.580298752202085e-01  1.919878573986654e-01 -9.137588692107298e-01 -1.922232725999352e-01  7.595408398490806e-01 -6.214080189958320e-01
-1.951012359266779e-01 -2.388226315331004e-01  9.512619294429310e-01 -4.285953825323467e-01 -3.356137981226857e-01 -8.388500322355699e-01
 5.777515466400652e-01 -3.875947446302548e-01 -7.183129292237612e-01 -1.204075113994849e-02  2.729736214202823e-01  9.619461639409360e-01
 1.158533928313557e-01 -9.296632250515833e-01  3.497202873099483e-01 -1.425202689928279e-01 -1.491472602633156e-01 -9.784901980511398e-01
 1.660774882860667e-01 -6.881401534782657e-01  7.063153665718311e-01 -5.092260160046927e-01 -6.141611752032615e-01  6.029053951466490e-01
 1.020514759821372e-01 -2.242266729870819e-01 -9.691789800501306e-01  3.042755858732866e-01 -1.379827224183941e-01  9.425376046373304e-01
-1.722543766448090e-01  7.364404225953691e-01  6.542048102041611e-01 -2.863880860790762e-01 -3.020123628347265e-01  9.092691553368283e-01
-6.227182387102187e-01 -3.101630351950137e-02  7.818311736517221e-01  1.481311254091761e-01 -9.302570357061753e-02  9.845828498202691e-01
-7.894528472386468e-01  5.860621641746372e-01 -1.824701118258398e-01  3.551528388054044e-01 -7.143888389749731e-01 -6.029220910171168e-01
 2.619750800085073e-01  6.901789974611637e-02 -9.626035461025330e-01 -8.019404527214489e-01  4.076830499766433e-01 -4.366761283270010e-01
-5.147274960410187e-02  4.559121972233294e-01  8.885351003034092e-01 -4.782966240946981e-01 -2.798296282989547e-01 -8.324228003278645e-01
-1.048295716884168e-01  2.736778723066417e-01  9.560916185749839e-01 -3.843043233482985e-01 -8.630156852984503e-01  3.278934491334840e-01
 4.765477735318267e-02 -6.363908528909948e-02  9.968345344233341e-01  4.407313891480946e-01 -2.377355834489310e-01 -8.655851402269953e-01
 1.141723463413120e-01  5.257761989142151e-03  9.934470450254432e-01  5.212145580678760e-01  5.979605547120427e-01  6.089158886632661e-01
-7.775537879041827e-01  3.603527026358930e-01  5.153212945521122e-01  3.190552009466512e-01 -3.533880364713012e-01 -8.793865330034628e-01
 5.158133173452959e-01  5.670745202503161e-01 -6.421550514728628e-01  1.619351573624341e-01 -1.001751838822257e-01  9.817035893507602e-01
 5.421440186370725e-02 -8.140370230275312e-02 -9.952056249248018e-01  1.289906286859335e-01 -2.128734061439058e-01  9.685279194054756e-01
 8.547159393876187e-01 -1.786256238385813e-01  4.873946547357881e-01 -7.998638986091204e-01  4.949153223028637e-01 -3.395240307425550e-01
-4.976000889483673e-01 -5.315530750037651e-01 -6.854527554344052e-01 -6.092706079358222e-01  6.831428733887607e-01  4.026228270275561e-01
-7.138716433304457e-01  1.083062780062608e-01 -6.918504368670438e-01 -9.961384706977617e-01  8.684878104023991e-02 -1.286220928724760e-02
-8.670123403122774e-01 -2.561181791524506e-01 -4.274261106365179e-01 -4.070010350558932e-01 -4.880696725752755e-01  7.720998330369557e-01
-5.423630448675792e-01  8.331946309686986e-01 -1.078380011262366e-01  7.946391153876191e-02  9.283611099714894e-01 -3.630855770413692e-01
 9.849919619463899e-01  1.722203812620298e-01 -1.144443877884440e-02 -5.212157474306570e-04  2.543727086603629e-01 -9.671061231441639e-01
 4.090192779086479e-01 -8.972672960444381e-02 -9.081037078955131e-01  7.191081845258820e-01 -6.280674784810424e-01 -2.973460297739912e-01
 1.797265430576113e-01 -5.870298313586441e-01 -7.893632540317559e-01  4.787529334925864e-01 -8.767889685699122e-01 -4.513018132417539e-02
-5.829041081095291e-01 -2.368008018020638e-01 -7.772696964470789e-01  8.023195057383583e-01 -1.803195028288301e-01  5.690064038403435e-01
 1.732743742293172e-01 -6.309304194518887e-02 -9.828505783147005e-01  7.088315497028864e-01 -1.897672275463930e-02 -7.051224844942174e-01
-7.789622183064515e-01  3.694141777315162e-03 -6.270599778072440e-01 -8.202452693896058e-01 -1.951701484700738e-01 -5.376860712257128e-01
-2.304244320295304e-01  3.499122163418625e-01  9.080011134236532e-01 -6.998654058419148e-01  5.036965475877322e-01 -5.064367696503990e-01
-6.967133444278972e-01  4.407517664305955e-02  7.159943397122476e-01  6.661532987544719e-01 -4.833444819328624e-01 -5.679946252770252e-01
-2.729803707672055e-01  9.617703008295244e-01 -2.189989995604986e-02 -9.616737235734808e-01 -1.871296336226592e-01 -2.004149435759858e-01
-9.307221318219674e-03 -2.194168995239260e-01 -9.755867976939013e-01 -8.738892776705901e-01  4.445144116420375e-01  1.967853353654876e-01
 9.693747107424596e-01  2.340934690025240e-01  7.424902654807652e-02 -4.543884362701461e-01 -8.306898668143623e-01 -3.216916134373236e-01
-9.105397482608794e-01  3.156928491541879e-01 -2.669370559325284e-01 -8.996424654702936e-02 -5.704408651433216e-01  8.163967501881448e-01
-6.637061164478133e-01  6.129225793855705e-01 -4.287424666033222e-01 -1.941321655928167e-01  3.569666384985717e-01 -9.137217964354759e-01
 9.335155183155856e-02 -8.422282190819050e-02  9.920645160676099e-01 -5.888836349651950e-01  5.077796793787436e-02 -8.066211393475125e-01
 1.015510779279844e-01  9.073489151380224e-01  4.079280877428254e-01  9.477202503436011e-01  1.715866113092147e-01 -2.690434201166841e-01
 5.998879874195490e-01  3.324514940819355e-01 -7.277433659143941e-01 -5.208988461132655e-01  1.587636304353553e-01 -8.387243300208086e-01
-3.078591434996063e-03  3.106003214489439e-03  9.999904374636829e-01 -8.748775699671285e-01  1.209042737968813e-01  4.690110810482635e-01
 2.483348974339866e-02 -1.014864334634258e-02  9.996400866438847e-01 -9.948605440552626e-01  9.589764015064060e-02  3.249831527333769e-02
-8.944284828689291e-01 -7.108346437970674e-02 -4.415255713144651e-01  5.324291651462366e-01  3.895496189431621e-01 -7.515119949028882e-01
 5.086548448196833e-01 -6.343185891686730e-01 -5.821599232827077e-01 -2.827513087471188e-01  5.302496646556019e-02 -9.577265007992196e-01
 2.553911456829863e-02  7.487714366026961e-02  9.968656714845520e-01  6.886999730971199e-01  6.013383436647894e-01 -4.050735038169168e-01
-5.221857394727399e-02  1.792137427150795e-04 -9.986356635016334e-01  2.719317986412964e-01  7.277890456832121e-02 -9.595604868571572e-01
 1.125415852776837e-01 -8.359761157470801e-02 -9.901241492470477e-01 -1.055747506692875e-01  4.432909200601168e-01 -8.901388274945503e-01
-7.489767102854563e-01  6.098389503533753e-01  2.590952374743099e-01  2.556989368350212e-01  1.253560620307128e-01 -9.585947587033803e-01
-3.074109882039422e-01 -4.223181634133628e-01 -8.527284756489840e-01 -1.997596880629752e-01  2.075721128177244e-01  9.576063309133711e-01
 2.766740411460255e-01 -5.345206544369543e-01  7.985857154596603e-01  8.204717503543932e-01 -5.501758007078943e-01 -1.553470153746940e-01
-6.075001549866857e-01  5.818540747066991e-01  5.407304295472595e-01  6.611391415357910e-01 -7.292874642072072e-01 -1.761670516286703e-01
 3.748711790092416e-01 -3.086525247398165e-01 -8.741883195970752e-01  7.938026066468107e-01  3.275800420894105e-01  5.124146150388654e-01
 9.953340628352288e-01 -7.300348777780880e-02  6.309194982081399e-02  9.827997329271196e-02  5.943159662280131e-01 -7.982039708846650e-01
 9.517984998685965e-01  2.603693758397615e-01 -1.621339069186402e-01  1.664019038773119e-01  9.074807749153859e-01 -3.857318363124522e-01
-6.014412192949606e-01 -7.957413933032398e-01 -7.116245299882226e-02 -6.921643326725490e-01  6.368622999512914e-01 -3.395805463755490e-01
 9.665762417373208e-01  6.513202482379228e-02  2.479681194252788e-01 -8.455266189855139e-02 -9.947581852680835e-01 -5.750652317797220e-02
-1.236209716823877e-01  9.684032182630293e-01 -2.165942340370814e-01  1.433321461235751e-01  6.320882877232588e-01  7.615249781922383e-01
-1.365390907249613e-01 -4.644277654900649e-01 -8.750222439149224e-01 -7.087520439706786e-01 -4.003662380708017e-01 -5.808419884791555e-01
-6.844438639841510e-01  6.250593087990394e-01 -3.752831698039656e-01 -1.481303187262266e-01  8.531203149254191e-01 -5.002430778487797e-01
 9.730995074427721e-01  2.006766658846536e-01  1.131645897975744e-01  1.901190238847003e-01  2.307237588174866e-01 -9.542647975663039e-01
 6.399021232090216e-02  9.023838726580894e-01  4.261556043204348e-01  8.062912404461021e-02  2.863399709471990e-02  9.963327950871528e-01
 1.501239952156679e-01  4.032457404876003e-02 -9.878444790493452e-01 -5.297758989276521e-01  3.565702290552757e-01 -7.695421812135229e-01
-3.044751604774983e-01  9.394900813493445e-01 -1.570135780701900e-01  4.273432402453592e-02 -9.479037957110072e-01 -3.156773220027552e-01
-9.415252849936375e-01 -3.354642355727288e-01 -3.152593169526475e-02  3.430982370348468e-01 -6.899833724138669e-01 -6.373433498013195e-01
-9.705391329013864e-01 -2.379154422775813e-01 -3.807930977431141e-02 -3.757517397153700e-01 -9.111014671915081e-01 -1.694247519766644e-01
 4.168828691468848e-01 -2.360994091747615e-01  8.777617799831512e-01 -1.090983591057882e-02 -6.895073757710898e-02  9.975604098338992e-01
 9.717965080930013e-01 -2.259240574414432e-01 -6.760079235811399e-02  3.162974448660631e-01  6.362504753541697e-01 -7.036627452002790e-01
-8.165308945524364e-01 -9.820506193511040e-02 -5.688875671446152e-01  9.910214714834764e-01  1.329223728711507e-01 -1.442518107435180e-02
 8.057752073880932e-02  3.438366495452145e-01 -9.355659365224389e-01 -1.483937986841324e-01 -5.911701576954840e-01  7.927781058798167e-01
 5.536286880189072e-02  1.332784889917933e-01  9.895310996275403e-01  3.598276260394922e-01 -9.322885918778908e-01 -3.690611051198567e-02
 7.497591713191587e-01  3.602620444076787e-01  5.550427410407311e-01 -4.033976699626635e-01  8.695864936677745e-01  2.847624446785069e-01
 4.839182627022834e-01 -2.402880164574651e-01 -8.414777383687229e-01  1.323460287844234e-01  3.438886988945173e-02 -9.906068515272438e-01
-4.175443432999978e-02  4.714673189261491e-01  8.808945080986545e-01 -1.239253928991444e-01 -2.409508727786149e-01 -9.625929429940864e-01
-7.004706205324924e-01 -4.502697000748321e-01  5.537130185983943e-01 -6.157983069694561e-01  6.891665711661131e-01 -3.818925010008631e-01
 5.740879683558712e-01 -2.319700934805647e-01  7.852470186633289e-01 -1.768373631478652e-01 -1.913954538127414e-01  9.654513593416940e-01
-4.309990336055843e-01 -8.987104298508667e-01  8.099010006366798e-02 -5.889075082343155e-01 -8.040566304208271e-01  8.173666142897575e-02
-2.303159622252817e-03  9.680103956345006e-01 -2.508995205242369e-01  9.661194893660841e-03  4.140172662471222e-01 -9.102177566728119e-01
-8.240933171501844e-01  1.061232406560294e-01 -5.564243546260966e-01 -1.214321592017983e-01  2.159491319954756e-01 -9.688241342483113e-01
-1.307246687133534e-02 -2.536860752495110e-01 -9.671982660418686e-01  9.179761036289279e-03  3.506208509413248e-02 -9.993429752473214e-01
 5.364007810550582e-01 -4.693961859698168e-02 -8.426570324215501e-01  9.448818074195895e-01  2.398517420295209e-01 -2.228665785910794e-01
-3.126687517611120e-01  3.670751549046108e-02 -9.491526800144778e-01  1.017740726747479e-02  1.181703805625956e-01 -9.929411772804083e-01
-5.749412772357978e-01  8.175452557965004e-01  3.259267486881709e-02  9.925100666236711e-02  6.961623649603669e-01  7.109902947926194e-01
 9.249543915038745e-01 -5.240561877945168e-02  3.764479044410264e-01  2.473542400081906e-01  1.248329941008905e-01  9.608499380932370e-01
 5.957162012373476e-01  3.526440720690357e-01 -7.216400529473906e-01 -8.438209714431326e-02  2.223926754262445e-01 -9.712986974140780e-01
 8.509091074605320e-03  7.454723412512912e-01 -6.664822456738082e-01  4.061248760511731e-01 -8.910154618937233e-01 -2.028645649657285e-01
-4.004664132391769e-01 -8.191961530987509e-01 -4.105414895178763e-01 -6.635884403965817e-01  4.306444893970514e-01 -6.117153795058494e-01
-6.167414212918151e-03 -1.373155536527561e-02 -9.998866972758347e-01 -1.949952786029554e-01  2.582210840496402e-01  9.462022580161096e-01
 2.450815274760791e-01 -9.348347491448786e-01 -2.569416989926384e-01 -1.137668584869137e-01  6.177671955273241e-01  7.780879089410936e-01
-2.890135031512584e-01  1.976756508926249e-03 -9.573229796834201e-01 -4.803554900646200e-01  8.769923479249614e-01 -1.195929955482589e-02
-1.182649544007689e-01 -2.428758715878727e-02 -9.926850022391738e-01 -4.735629339043164e-01  1.598102393449176e-01  8.661401936363745e-01
-9.092302096118470e-01 -3.080773944303149e-01 -2.799799010111709e-01 -9.569873578556154e-03 -1.869776705053193e-02 -9.997793811771748e-01
 8.460468381946545e-02  2.628441746475989e-02  9.960678575651091e-01 -6.642971805175827e-01 -6.028234569560719e-01 -4.419424574533671e-01
 2.770254290255394e-01  3.430946300526262e-01 -8.975204657846345e-01 -1.936237684191715e-02  1.224761815447403e-01  9.922825622358036e-01
-1.652475364454314e-01 -3.003780130372763e-01  9.393967750543397e-01  8.582651699883092e-01  4.588874685320122e-01  2.297894453825508e-01
-6.656791925805267e-01 -1.538044006756085e-01 -7.302160083825573e-01  4.105481516268781e-01  6.972094348503702e-01 -5.876642061172190e-01
 1.101443058876517e-01 -9.263552665795760e-01  3.601862739761332e-01 -3.878385532034078e-01  8.808443094904256e-01  2.714674180954738e-01
 3.723420763453016e-01 -1.169583114062428e-01 -9.206965469555481e-01  3.779182428600923e-01  9.252927314499348e-01 -3.179878676080373e-02
-6.091464929331427e-01 -5.561169541572496e-02 -7.911054856845838e-01  8.513191067902943e-01 -3.333444798010060e-01 -4.051385395145372e-01
 7.640225378535253e-01  4.474159966500356e-02 -6.436363498989746e-01 -3.953512323707905e-01 -3.660422427591190e-01  8.424431610374503e-01
-7.752184712462393e-01  6.769520832479135e-02  6.280554757412014e-01 -5.251094079175209e-01  2.471454245389498e-01  8.143581821569504e-01
 7.122707890077698e-02 -6.538687641960080e-02  9.953146535761193e-01  8.829044062623042e-01  1.308222886348169e-01  4.509604619021016e-01
-8.493135396825942e-01 -4.378184146193304e-01 -2.949263418754564e-01 -4.165059923609058e-01  2.113693944726807e-01  8.842204122319894e-01
-9.245141406918566e-01 -2.186159695895876e-01  3.122189320031737e-01 -8.918139804748418e-01  1.320004000233416e-01 -4.327166724581992e-01
-1.958613273686054e-02 -1.848158980410995e-01  9.825779700541204e-01  7.836076194710586e-01  6.187786563786204e-01 -5.542628543542955e-02
 9.083493453361263e-01 -4.008086955184083e-01 -1.193895155541841e-01 -1.380846498052122e-01 -1.447060306412419e-01  9.797922199039080e-01
-2.299473439741878e-01 -9.614427482661208e-01 -1.508378626396749e-01 -5.483195367293890e-01  8.235483306740683e-01 -1.453059967269890e-01
 5.113288065836837e-01 -7.692992231587811e-01 -3.830424999983706e-01 -5.090051257012777e-02  5.651680977042156e-01 -8.234040072512985e-01
 9.689654424243480e-01  1.790374063960002e-01  1.704452360683075e-01 -2.631802323724552e-01 -3.204471579394125e-02 -9.642143441569753e-01
 5.492495624012824e-01  7.071931474184819e-01 -4.451996972666771e-01  1.986699958356197e-01  6.341960150295048e-01 -7.472119159083124e-01
-6.371488097123912e-01  7.551927913627401e-01  1.540300040765966e-01 -1.210894763368488e-02  9.904321293731374e-01 -1.374684345317045e-01
 9.682989938187886e-01  1.443585325263257e-01 -2.038569906978112e-01  1.815146879896268e-02  3.587186560324137e-01  9.332692269622626e-01
 5.535239970739183e-01  5.782871763185014e-01  5.993288966576594e-01 -5.676399522278316e-01  3.490022719435913e-02 -8.225368434158844e-01
-7.241902580729387e-01 -4.707692254715752e-01  5.039095220981080e-01 -2.008665265205736e-01 -6.918151453149592e-02 -9.771727363013605e-01
-8.221085591759499e-01 -1.086214370541826e-01  5.588728838849921e-01 -2.975228849747185e-01  3.942731881097319e-01  8.694991581675674e-01
 5.258694243356998e-02  7.537083522896822e-01 -6.551017731423573e-01 -2.638152493568471e-01  2.340673560547528e-01 -9.357424790167016e-01
 6.139099908105113e-01  7.892860948117523e-01 -1.191569216838332e-02  8.009146518794870e-02  8.073891465155261e-01 -5.845580581028524e-01
 6.857355999103468e-01  7.083360557754381e-01 -1.674118248633953e-01 -8.282977391266283e-01 -4.578338321714386e-01  3.229721930397894e-01
 6.233609115787063e-01 -4.745770623753123e-01  6.214481360362932e-01  5.770423905408542e-01  1.046024386522344e-01 -8.099879069139871e-01
-1.683893216197089e-01  5.915878528325821e-01  7.884597952625039e-01 -4.194939257499220e-01  6.436030007464789e-01 -6.401562494337197e-01
-7.611189951731826e-01  2.067178507838898e-01  6.147890738731898e-01 -3.243156704382149e-01 -5.399079275890073e-01  7.767359754992390e-01
 3.207075664959341e-01 -1.656322476115799e-01 -9.325838382383603e-01 -6.011181749366822e-02 -3.276479998736392e-01  9.428856545607275e-01
 2.440453086351899e-02 -7.363707606362953e-03  9.996750445437855e-01 -8.507495286033926e-01 -1.993487587737904e-01 -4.862975549562781e-01
-9.481137539401113e-01 -4.676732132180952e-02 -3.144727766372992e-01 -3.057224168998615e-01  3.387784154758067e-01 -8.898106478417804e-01
-1.803292143500534e-01 -2.072296584457881e-01 -9.615285971370454e-01 -9.320850313910232e-01  3.947696161941645e-02 -3.600820236530761e-01
-3.248694247805313e-01  5.618384427422166e-01 -7.607873691773331e-01 -7.439134138532766e-01 -3.328960040327378e-02  6.674463537949353e-01
-2.773371461489588e-02  7.590062881418078e-03 -9.995865305310569e-01 -9.026692618112110e-01  2.770468084620070e-01  3.292920735490296e-01
 7.623081991093023e-02 -5.250474425912861e-01 -8.476520778739691e-01  2.301799638074463e-01 -9.720836657875380e-01 -4.550308748496952e-02
-8.421074784134643e-01 -3.653149981274670e-01 -3.967366216310836e-01  1.896277340395816e-01  9.302506186735934e-01 -3.141259443923892e-01
 7.259532707729772e-01  5.234525122096588e-01 -4.460821853822602e-01 -3.786492983148256e-01 -3.387152396023894e-01  8.613342529742947e-01
-2.055562201951573e-01 -2.154043056170009e-01  9.546452877696184e-01 -5.922479000024479e-01 -5.119967177534768e-01  6.221750444628561e-01
-4.812888829240726e-01  6.441858234327330e-01  5.944624765803054e-01  5.835898971994004e-01 -7.924199490280608e-01 -1.774639576622777e-01
 4.745916665110625e-01 -1.463884408710789e-01  8.679476795623035e-01 -5.866830025490404e-01  5.053003111390105e-01 -6.328306646195820e-01
 1.413074683916399e-01 -4.737666058172470e-01  8.692395542019190e-01 -6.540447530731405e-01 -7.277815216248699e-01 -2.062995825465572e-01
-5.353621977833267e-01 -2.249371376159802e-01 -8.141195251962305e-01  3.078514001529262e-01 -2.680896964670180e-02  9.510566726385790e-01
 7.811408090665612e-01  6.186857296314655e-01 -8.394643745400625e-02 -8.572830795938199e-01  1.328989846974883e-01  4.973968046826528e-01
 5.424202030187522e-01  2.871047468948935e-01 -7.895259258995330e-01  6.512328950746977e-01  7.238743521684745e-01 -2.278193113967713e-01
-6.805196085793284e-01 -2.099379779321106e-01  7.020107604309312e-01 -2.645364336351759e-01 -8.387740549804117e-01 -4.758976360219700e-01
 1.463292826603802e-01 -8.453853342282060e-02 -9.856170541355386e-01 -4.707268757469753e-01  1.509334791815603e-01 -8.692728532006744e-01
 2.637231360077793e-01  2.421624538348195e-01  9.337062993719820e-01  1.873850788704484e-01  5.443486347608794e-01 -8.176621527566765e-01
-8.623106786656173e-01  8.788203608627651e-02 -4.986953390523848e-01  4.373273131994799e-01 -8.992835770168965e-01 -5.819728294302804e-03
-2.098563911082729e-01  3.152788292419973e-01 -9.255050269678751e-01  6.189103085120891e-01 -2.672107677556164e-01 -7.386125070785932e-01
 5.836849492136096e-01 -7.353847250293163e-01  3.442690608449485e-01 -7.774914057241329e-01  3.579386208903366e-01 -5.170948246697463e-01
-4.585480240103695e-01 -1.561761152128556e-01  8.748386883952987e-01  2.102412827279379e-01 -7.625584935212658e-01 -6.118031930249210e-01
-7.240889660584802e-01  5.091131242542460e-01 -4.652945260202851e-01  1.348139974541742e-01  8.521616218916146e-01  5.056142366127349e-01
 7.500129807328047e-02 -4.075141741650785e-01 -9.101137308830567e-01  4.716699644757678e-01 -4.233790336403747e-01  7.734840906477459e-01
 5.507770267713674e-01  8.240464414407713e-01 -1.326353238383125e-01  9.220280739293045e-01 -2.845469325206180e-01  2.624829024514242e-01
 8.106489278903962e-01 -5.645350139811669e-01  1.553979848628510e-01 -4.117896658533711e-01  7.614029167363559e-01  5.006943873080054e-01
-9.172762172394197e-01 -2.794053620857091e-01 -2.837903890632922e-01  7.330054877895589e-01 -6.281496354698718e-01 -2.610191378605365e-01
 4.877407228973501e-02  3.810357455417405e-01 -9.232729014174117e-01  4.362811539931872e-01  5.557442970145020e-01  7.076772082003417e-01
 6.671626412539069e-01 -6.795688870674258e-01 -3.050903765198947e-01 -1.660135825144726e-01  9.953947597522744e-02 -9.810868377178891e-01
 9.940688378027248e-01 -1.273547163492051e-02  1.080044141309802e-01  8.182815654286700e-01 -2.758811160220810e-01 -5.042865152886962e-01
 3.975874171928798e-02  2.796723746841987e-03 -9.992053946977982e-01  4.007815966054465e-01 -8.172938665569837e-01  4.140106852615336e-01
 5.670255112693462e-01 -2.380728200810709e-01 -7.885451172307026e-01 -2.360925583235217e-01  1.610996753323388e-01 -9.582834645928466e-01
 9.313391888906473e-01 -1.899653898128123e-02 -3.636570455020003e-01  1.715828190733387e-02 -1.029746469450738e-01 -9.945359799668013e-01
-4.002289825467398e-01 -8.790201087442232e-01 -2.591146656461105e-01 -6.677847936708246e-02  8.657235402036245e-01  4.960477664809342e-01
 5.294696155293620e-01  3.311204160461850e-01 -7.810385370188790e-01  7.126364715440295e-02  6.740892487624277e-01 -7.352041738844786e-01
 1.445188778353153e-01  9.629277902922254e-01  2.277813965892590e-01 -1.193989822818881e-01  1.652984688168680e-01  9.789894275408945e-01
 1.878822907705694e-01 -9.700960106741708e-01  1.536683926149501e-01  8.978044311174124e-01  3.275817033552133e-01 -2.943423705361438e-01
 7.020225337572100e-01  6.841200271701249e-01  1.978488072287894e-01  5.915583494929267e-01  1.332110793763064e-01 -7.951814431163517e-01
 3.344369154170794e-01  2.682914718343580e-01 -9.034221802387095e-01  1.647226082260498e-01 -2.848839551873822e-01  9.443027027473769e-01
-6.148066418708119e-01 -7.758657468232807e-01  1.415808462253569e-01 -4.985493101335715e-02  4.048892284985785e-02  9.979354352763067e-01
-3.934114028460525e-01 -2.258284358371268e-01 -8.911952567636666e-01  4.342919150667222e-01  7.922080713919091e-01 -4.287154115834780e-01
 1.057074896940393e-01  7.636900793631300e-01 -6.368699940371824e-01 -2.086523642253241e-01 -6.601000796572207e-01 -7.216176797582731e-01
-7.400309391713668e-01 -7.649422407850039e-02  6.682086820386076e-01 -6.543398416826232e-01  7.544543229393862e-01 -5.136191375749094e-02
-2.108931129192532e-01 -1.527291783689892e-01  9.655039580436533e-01  8.921681453954252e-01  4.317964098773757e-01 -1.326192322353614e-01
 3.711640050070877e-01 -7.748077432532230e-02  9.253291365763033e-01 -4.186488231314381e-01 -1.768246093478630e-01  8.907672088821172e-01
 8.971152870001338e-02  1.063215516452885e-01 -9.902765115229407e-01 -1.320950197809790e-01 -7.041394784268835e-01  6.976664680703661e-01
 5.465727806512884e-01 -7.468062230215358e-01  3.788649636841956e-01 -5.954814031699786e-01 -6.091827415258561e-02 -8.010560918893158e-01
 3.843463446968510e-01 -5.167361334822642e-01 -7.650239575803943e-01 -2.654996525119118e-01  4.491624272666952e-01 -8.530902932561973e-01
 1.489983345591285e-01 -9.797199694257567e-01  1.339711827483824e-01  4.944034183057717e-01 -7.189291877467101e-01 -4.885755652643957e-01
 6.899041327651732e-01  8.167276587878709e-02  7.192786990501270e-01  9.096718204592829e-01 -3.308607100694398e-01 -2.510545151847311e-01
 2.991124333919305e-01  5.948138344679078e-01 -7.461422481778808e-01 -2.516463404232747e-01  9.236994509544365e-01  2.888830968714611e-01
 1.209437481285472e-01  3.907332153145617e-01 -9.125240622792162e-01  4.311979302534548e-01  6.521664140760224e-01 -6.234960411232447e-01
 1.238904920602868e-01  6.882071076576560e-01 -7.148581138565494e-01 -7.992755762571161e-01 -4.512558287146440e-01 -3.968963721803400e-01
 4.238043955185689e-01 -1.112528650761463e-01  8.988952299080740e-01  8.647448911587825e-01  3.157614025991968e-01 -3.905265802008532e-01
 1.867269912319562e-01 -9.794706792093878e-01  7.596195965456312e-02  8.787431450524986e-01 -1.339290293831691e-02 -4.771070269594951e-01
-5.265148444927639e-03 -5.251578825471706e-01 -8.509885290710005e-01 -8.357220953207227e-01  4.651940017712776e-01 -2.918272093358763e-01
 8.327932489082327e-01 -4.675527626807753e-01  2.963947008339469e-01 -8.641491417850319e-01 -4.940072439251365e-01  9.593280826538733e-02
-3.208652520129467e-01 -4.498528286436834e-02  9.460559256070864e-01 -1.578777264221682e-01  4.250023447292026e-01  8.913179177344339e-01
-1.773253191229299e-01  9.445309032117741e-01 -2.764364376776354e-01  5.399606090267949e-01  7.145263652011831e-01 -4.448534749013413e-01
 1.637569693115708e-01  7.654021913656479e-01  6.223689745276135e-01 -2.042914381623780e-01 -2.332137354221328e-01  9.507241250247112e-01
 9.528073201804292e-01 -1.746489211367893e-01 -2.483061919412089e-01  8.104779100305091e-01  5.855656804096021e-01  1.543992483847610e-02
 3.254846257794738e-02 -1.886199076735373e-01 -9.815106357106061e-01 -9.384610532144531e-01 -2.908222175992050e-01 -1.863150271725287e-01
-1.840171784597426e-01 -4.180108969793039e-02  9.820337809524583e-01 -7.415844469952916e-01  2.215551566587326e-01  6.332186198562167e-01
 8.294470357651601e-01  1.224545062533905e-01 -5.449977144526641e-01 -1.417929608214416e-01  5.214123045233236e-02 -9.885221536963175e-01
 1.468540528762059e-01  2.653489193563974e-01  9.529028482223277e-01  4.830571210446542e-01  1.841011854865591e-01  8.560155204845843e-01
 3.086104650400048e-02  2.375965383547693e-02  9.992412494779708e-01  2.908134173267602e-02  2.552998096332276e-02  9.992509672925214e-01
 8.821891009082180e-01  3.413382954295743e-01 -3.243925990400868e-01  1.218012278284248e-01  9.796626160426472e-02  9.877079894821004e-01
 1.145620205819742e-01  8.234628744844678e-01 -5.556837569930878e-01 -3.225551176879810e-01 -3.215603108305506e-02  9.460043264796828e-01
 1.809854454992387e-01 -6.476250875578204e-02 -9.813511532459211e-01  1.795215586906398e-01  2.201198621642462e-01 -9.588113767817299e-01
-6.627255252668218e-01  2.890674444653388e-01  6.908218950714383e-01  6.261577202963686e-01 -3.413253146245201e-01  7.010160760708181e-01
 1.494230528121874e-01  1.385594744589434e-01  9.790168657004575e-01 -1.099270130712162e-01 -8.358395291026459e-01 -5.378553089695293e-01
